epoch,time_elapsed,rollout_ep_steps,total_rollout_steps,rollout_return,actor_lr,critic_lr,,,,,
9886.73363,7947800,0.001,200,-209.812072,39738,0.0001,,,,-12.996722,0.82860506
9886.970952,7948000,0.001,200,-54.22696867,39739,0.0001,,,,-12.901275,0.6457539
9887.206426,7948200,0.001,200,0.327099267,39740,0.0001,,,,-13.051679,0.69009626
9887.444738,7948400,0.001,200,3.929514071,39741,0.0001,,,,-12.976659,0.69603586
9887.679815,7948600,0.001,200,-48.55585961,39742,0.0001,,,,-13.046129,0.6537331
9887.914771,7948800,0.001,200,9.095967763,39743,0.0001,,,,-13.099883,0.567819
9888.150652,7949000,0.001,200,-36.50150973,39744,0.0001,,,,-12.778713,0.63388515
9888.385803,7949200,0.001,200,-20.26907306,39745,0.0001,,,,-13.052481,0.6241357
9888.622784,7949400,0.001,200,-58.96527361,39746,0.0001,,,,-13.125392,0.6590461
9888.859386,7949600,0.001,200,-157.0837641,39747,0.0001,,,,-12.849268,0.56960076
9889.095304,7949800,0.001,200,-33.07269601,39748,0.0001,,,,-12.928153,0.75754386
9889.331584,7950000,0.001,200,-67.90358587,39749,0.0001,,,,-12.969388,0.6632111
9889.564854,7950200,0.001,200,3.805006776,39750,0.0001,,,,-13.043973,0.81381
9889.799471,7950400,0.001,200,-28.05221046,39751,0.0001,,,,-13.066414,0.76921
9890.034717,7950600,0.001,200,-103.8679923,39752,0.0001,,,,-12.895461,0.6309645
9890.267457,7950800,0.001,200,-22.98667191,39753,0.0001,,,,-13.013605,0.635433
9890.503185,7951000,0.001,200,-37.22828679,39754,0.0001,,,,-13.124812,0.6664404
9890.740353,7951200,0.001,200,-48.74871035,39755,0.0001,,,,-12.969435,0.64233404
9890.975013,7951400,0.001,200,-66.96915955,39756,0.0001,,,,-12.982399,0.5588467
9891.210825,7951600,0.001,200,-91.89622861,39757,0.0001,,,,-13.072684,0.6696961
9891.445386,7951800,0.001,200,-83.85364697,39758,0.0001,,,,-13.154812,0.62737757
9891.680991,7952000,0.001,200,4.623790691,39759,0.0001,,,,-12.874172,0.56362647
9891.916047,7952200,0.001,200,-86.06749959,39760,0.0001,,,,-13.0752735,0.6124725
9892.152263,7952400,0.001,200,-159.4153301,39761,0.0001,,,,-13.140006,0.7197023
9892.387928,7952600,0.001,200,-23.53613427,39762,0.0001,,,,-13.099377,0.63515013
9892.620664,7952800,0.001,200,-25.2648698,39763,0.0001,,,,-13.05165,0.5444484
9892.858676,7953000,0.001,200,-120.6672514,39764,0.0001,,,,-13.136194,0.696165
9893.095475,7953200,0.001,200,-68.30274624,39765,0.0001,,,,-13.163015,0.68635386
9893.331674,7953400,0.001,200,-62.28767535,39766,0.0001,,,,-12.97725,0.61295426
9893.567504,7953600,0.001,200,-40.28648538,39767,0.0001,,,,-13.0363865,0.64695513
9893.803869,7953800,0.001,200,-57.14384313,39768,0.0001,,,,-12.917507,0.62192
9894.040136,7954000,0.001,200,-72.93081292,39769,0.0001,,,,-13.104353,0.5627383
9894.275442,7954200,0.001,200,-11.42215815,39770,0.0001,,,,-13.144273,0.57081294
9894.51027,7954400,0.001,200,-160.2428738,39771,0.0001,,,,-13.190054,0.58021283
9894.741452,7954600,0.001,200,-126.1055804,39772,0.0001,,,,-13.000109,0.9285766
9894.975266,7954800,0.001,200,-16.34705948,39773,0.0001,,,,-12.919354,0.66480535
9895.212215,7955000,0.001,200,-45.33039975,39774,0.0001,,,,-12.979879,0.660335
9895.450105,7955200,0.001,200,-96.10135528,39775,0.0001,,,,-13.061279,0.61566144
9895.686323,7955400,0.001,200,-35.55085224,39776,0.0001,,,,-12.925144,0.64647025
9895.920888,7955600,0.001,200,-12.41613811,39777,0.0001,,,,-13.038178,0.6136557
9896.155106,7955800,0.001,200,-37.8797245,39778,0.0001,,,,-12.966854,0.7280595
9896.394,7956000,0.001,200,-90.31728243,39779,0.0001,,,,-13.151648,0.7231254
9896.630153,7956200,0.001,200,-71.6014307,39780,0.0001,,,,-12.988014,0.58853495
9896.866529,7956400,0.001,200,-147.3234216,39781,0.0001,,,,-13.155098,0.76655746
9897.099306,7956600,0.001,200,-45.68799074,39782,0.0001,,,,-13.069933,0.64488006
9897.334711,7956800,0.001,200,-80.035687,39783,0.0001,,,,-13.109698,0.58624154
9897.570569,7957000,0.001,200,-30.02778029,39784,0.0001,,,,-13.246965,0.6290424
9897.805338,7957200,0.001,200,-161.3199835,39785,0.0001,,,,-12.991068,0.6559114
9898.041185,7957400,0.001,200,-32.86340824,39786,0.0001,,,,-13.049289,0.59743845
9898.278802,7957600,0.001,200,-40.91828004,39787,0.0001,,,,-13.0785885,0.6355547
9898.512948,7957800,0.001,200,-201.4350548,39788,0.0001,,,,-13.063574,0.73487556
9898.748606,7958000,0.001,200,-6.571735429,39789,0.0001,,,,-13.132443,0.75731856
9898.985238,7958200,0.001,200,-80.42394604,39790,0.0001,,,,-13.250036,0.7378338
9899.220972,7958400,0.001,200,-22.67695494,39791,0.0001,,,,-13.061773,0.64382154
9899.457393,7958600,0.001,200,-72.54372009,39792,0.0001,,,,-13.151273,0.8486969
9899.694808,7958800,0.001,200,-91.13394067,39793,0.0001,,,,-13.031189,0.64779776
9899.930719,7959000,0.001,200,-31.62115353,39794,0.0001,,,,-13.172028,0.5844041
9900.166701,7959200,0.001,200,-49.92292801,39795,0.0001,,,,-13.021057,0.6638508
9900.402892,7959400,0.001,200,-61.57757189,39796,0.0001,,,,-13.11709,0.64643145
9900.639326,7959600,0.001,200,-97.04468365,39797,0.0001,,,,-13.2113,0.6216553
9900.874436,7959800,0.001,200,1.788831808,39798,0.0001,,,,-13.1385975,0.72854584
9901.112477,7960000,0.001,200,-45.11842592,39799,0.0001,,,,-13.150474,0.6775602
9901.349503,7960200,0.001,200,-116.8104524,39800,0.0001,,,,-13.112183,0.78736526
,7960200,,,,39800,,0.054980551,0.12,47.76,,
9904.327252,7960400,0.001,200,-29.35179464,39801,0.0001,,,,-13.093171,0.7196312
9904.561369,7960600,0.001,200,-10.5886418,39802,0.0001,,,,-13.119397,0.8089048
9904.797003,7960800,0.001,200,-30.85250404,39803,0.0001,,,,-13.126372,0.6992136
9905.03377,7961000,0.001,200,-136.6321696,39804,0.0001,,,,-13.2134695,0.6465991
9905.270175,7961200,0.001,200,-37.39742637,39805,0.0001,,,,-13.156377,0.67112786
9905.506859,7961400,0.001,200,-50.88629249,39806,0.0001,,,,-13.184714,0.76786315
9905.74119,7961600,0.001,200,-1.2806036,39807,0.0001,,,,-13.108957,0.6678495
9905.978434,7961800,0.001,200,-142.349074,39808,0.0001,,,,-13.197077,0.6803698
9906.213717,7962000,0.001,200,-105.1732099,39809,0.0001,,,,-13.159321,0.6170205
9906.450452,7962200,0.001,200,-40.96989584,39810,0.0001,,,,-13.123791,0.62310946
9906.685485,7962400,0.001,200,-109.001564,39811,0.0001,,,,-13.252702,0.67275405
9906.922701,7962600,0.001,200,-26.25744994,39812,0.0001,,,,-13.267041,0.689733
9907.158689,7962800,0.001,200,-43.34944671,39813,0.0001,,,,-13.117419,0.6355037
9907.396019,7963000,0.001,200,-147.8397581,39814,0.0001,,,,-13.125201,0.7174885
9907.632075,7963200,0.001,200,-76.69519241,39815,0.0001,,,,-13.17178,0.7160803
9907.867867,7963400,0.001,200,-30.15732598,39816,0.0001,,,,-13.050002,0.6509464
9908.104363,7963600,0.001,200,0.371316904,39817,0.0001,,,,-13.172234,0.56461644
9908.341261,7963800,0.001,200,-18.48702399,39818,0.0001,,,,-13.09665,0.6045898
9908.57519,7964000,0.001,200,-9.150732065,39819,0.0001,,,,-13.150283,0.6234329
9908.813241,7964200,0.001,200,1.81770783,39820,0.0001,,,,-13.312325,0.65507853
9909.048235,7964400,0.001,200,-20.3526454,39821,0.0001,,,,-13.130293,0.6686301
9909.286118,7964600,0.001,200,-94.49864567,39822,0.0001,,,,-13.169868,0.65399927
9909.521756,7964800,0.001,200,-1.82265688,39823,0.0001,,,,-13.1791525,0.57589793
9909.759009,7965000,0.001,200,-36.52913038,39824,0.0001,,,,-13.123717,0.70205826
9909.995732,7965200,0.001,200,3.423750811,39825,0.0001,,,,-13.10287,0.64246565
9910.230277,7965400,0.001,200,-16.77281411,39826,0.0001,,,,-13.291967,0.7276794
9910.466529,7965600,0.001,200,-68.36745918,39827,0.0001,,,,-13.279974,0.73984027
9910.702459,7965800,0.001,200,-103.4579446,39828,0.0001,,,,-13.188686,0.6099707
9910.937099,7966000,0.001,200,-208.9540663,39829,0.0001,,,,-13.209452,0.71731424
9911.174169,7966200,0.001,200,-55.82233695,39830,0.0001,,,,-13.244928,0.6972419
9911.410007,7966400,0.001,200,-29.11907075,39831,0.0001,,,,-13.122632,0.65344065
9911.646707,7966600,0.001,200,-34.00852113,39832,0.0001,,,,-13.270641,0.57697374
9911.883302,7966800,0.001,200,-2.590851175,39833,0.0001,,,,-13.292807,0.64660376
9912.118313,7967000,0.001,200,-30.63754118,39834,0.0001,,,,-13.20704,0.701772
9912.355407,7967200,0.001,200,-20.45524298,39835,0.0001,,,,-13.228016,0.6669943
9912.592103,7967400,0.001,200,-44.78900753,39836,0.0001,,,,-13.077723,0.68249434
9912.827129,7967600,0.001,200,-54.62706934,39837,0.0001,,,,-13.118253,0.76924956
9913.063617,7967800,0.001,200,-121.9136307,39838,0.0001,,,,-13.326726,0.64020616
9913.299755,7968000,0.001,200,-35.07973906,39839,0.0001,,,,-13.204207,0.7049165
9913.535146,7968200,0.001,200,-56.33715451,39840,0.0001,,,,-13.105915,0.64446497
9913.772361,7968400,0.001,200,-25.25352879,39841,0.0001,,,,-13.137089,0.7735282
9914.009925,7968600,0.001,200,-33.14456627,39842,0.0001,,,,-13.170777,0.7177021
9914.244399,7968800,0.001,200,-25.47491623,39843,0.0001,,,,-13.250225,0.5805429
9914.483732,7969000,0.001,200,-68.13177422,39844,0.0001,,,,-13.347796,0.66871554
9914.718717,7969200,0.001,200,-39.47655571,39845,0.0001,,,,-13.113026,0.69128585
9914.95624,7969400,0.001,200,-47.85843673,39846,0.0001,,,,-13.153814,0.7045031
9915.189486,7969600,0.001,200,-54.52054135,39847,0.0001,,,,-13.11788,0.61250633
9915.424196,7969800,0.001,200,-133.0337424,39848,0.0001,,,,-13.273981,0.6900048
9915.659424,7970000,0.001,200,-105.7630476,39849,0.0001,,,,-13.087722,0.69540375
9915.893068,7970200,0.001,200,-29.48378191,39850,0.0001,,,,-13.239452,0.5987901
9916.129867,7970400,0.001,200,-69.25154059,39851,0.0001,,,,-13.152671,0.6770335
9916.365342,7970600,0.001,200,-162.6993582,39852,0.0001,,,,-13.057012,0.49466074
9916.602098,7970800,0.001,200,-12.85781067,39853,0.0001,,,,-13.170572,0.55898947
9916.837566,7971000,0.001,200,-160.5353139,39854,0.0001,,,,-13.192562,0.6956068
9917.072897,7971200,0.001,200,-27.19187727,39855,0.0001,,,,-13.292322,0.6113835
9917.308957,7971400,0.001,200,-87.27716378,39856,0.0001,,,,-13.167727,0.59020877
9917.542652,7971600,0.001,200,-38.35298424,39857,0.0001,,,,-13.177877,0.8119823
9917.779951,7971800,0.001,200,-142.6492135,39858,0.0001,,,,-13.198825,0.6949472
9918.016518,7972000,0.001,200,-36.94810367,39859,0.0001,,,,-13.26666,0.6263171
9918.251821,7972200,0.001,200,-39.13260597,39860,0.0001,,,,-13.233297,0.69601446
9918.486651,7972400,0.001,200,-132.830606,39861,0.0001,,,,-13.141981,0.6162346
9918.72422,7972600,0.001,200,-101.9897663,39862,0.0001,,,,-13.221741,0.7118326
9918.959699,7972800,0.001,200,-6.632899064,39863,0.0001,,,,-13.232641,0.7719683
9919.195683,7973000,0.001,200,-32.08493557,39864,0.0001,,,,-13.168373,0.54889894
9919.433356,7973200,0.001,200,-20.81127394,39865,0.0001,,,,-13.153529,0.57409185
9919.667441,7973400,0.001,200,1.748936729,39866,0.0001,,,,-13.10469,0.63070405
9919.90339,7973600,0.001,200,-159.2109827,39867,0.0001,,,,-13.156676,0.5507099
9920.137818,7973800,0.001,200,-46.01248882,39868,0.0001,,,,-13.061899,0.56227154
9920.377572,7974000,0.001,200,-39.95260311,39869,0.0001,,,,-13.242548,0.5534808
9920.613768,7974200,0.001,200,-32.9261549,39870,0.0001,,,,-13.210599,0.6474742
9920.847734,7974400,0.001,200,-14.94152178,39871,0.0001,,,,-13.2100315,0.67239046
9921.080618,7974600,0.001,200,-67.12931517,39872,0.0001,,,,-13.25389,0.68169755
9921.315673,7974800,0.001,200,-46.58603772,39873,0.0001,,,,-13.3942,0.67340934
9921.550529,7975000,0.001,200,-65.92682362,39874,0.0001,,,,-13.163236,0.6964529
9921.78596,7975200,0.001,200,-12.27030581,39875,0.0001,,,,-13.1367235,0.63144475
9922.021493,7975400,0.001,200,-184.7897604,39876,0.0001,,,,-13.163523,0.6620634
9922.258518,7975600,0.001,200,-41.11383758,39877,0.0001,,,,-13.203253,0.804312
9922.493294,7975800,0.001,200,-35.56235853,39878,0.0001,,,,-13.258113,0.73341966
9922.728558,7976000,0.001,200,-24.21252168,39879,0.0001,,,,-13.191723,0.7169007
9922.966416,7976200,0.001,200,-49.86789253,39880,0.0001,,,,-13.132481,0.67914575
9923.202013,7976400,0.001,200,-83.02864108,39881,0.0001,,,,-13.313533,0.59768033
9923.435439,7976600,0.001,200,-17.28163318,39882,0.0001,,,,-13.28013,0.61425996
9923.667525,7976800,0.001,200,-102.0855432,39883,0.0001,,,,-13.154406,0.6668699
9923.902154,7977000,0.001,200,-57.70866918,39884,0.0001,,,,-13.241796,0.6884171
9924.136292,7977200,0.001,200,-16.78591158,39885,0.0001,,,,-13.243545,0.6036044
9924.372647,7977400,0.001,200,-59.92341372,39886,0.0001,,,,-13.180124,0.63596994
9924.605463,7977600,0.001,200,-28.94060896,39887,0.0001,,,,-13.25111,0.59277475
9924.844696,7977800,0.001,200,-196.976708,39888,0.0001,,,,-13.181995,0.6019984
9925.079634,7978000,0.001,200,-68.79071119,39889,0.0001,,,,-13.150066,0.80732375
9925.31575,7978200,0.001,200,-38.42360563,39890,0.0001,,,,-13.267559,0.59301376
9925.547335,7978400,0.001,200,-41.15294476,39891,0.0001,,,,-13.26164,0.5983723
9925.782201,7978600,0.001,200,-129.864083,39892,0.0001,,,,-13.252894,0.67652166
9926.014277,7978800,0.001,200,-30.16085612,39893,0.0001,,,,-13.144117,0.7194183
9926.248586,7979000,0.001,200,-8.672142566,39894,0.0001,,,,-13.218807,0.73291016
9926.483024,7979200,0.001,200,-148.8109737,39895,0.0001,,,,-13.174731,0.6564555
9926.717094,7979400,0.001,200,-43.75000623,39896,0.0001,,,,-13.148706,0.7310007
9926.952269,7979600,0.001,200,-90.25867036,39897,0.0001,,,,-13.173462,0.9017628
9927.186775,7979800,0.001,200,-15.84393239,39898,0.0001,,,,-13.212114,0.63727415
9927.422432,7980000,0.001,200,-67.07611654,39899,0.0001,,,,-13.05777,0.64970505
9927.656275,7980200,0.001,200,-94.71860235,39900,0.0001,,,,-13.210471,0.6399752
9927.888427,7980400,0.001,200,-125.110959,39901,0.0001,,,,-13.080715,0.70316225
9928.123172,7980600,0.001,200,-1.342060367,39902,0.0001,,,,-13.047286,0.5942421
9928.359471,7980800,0.001,200,-34.58560834,39903,0.0001,,,,-13.111882,0.7751249
9928.592593,7981000,0.001,200,-45.11428191,39904,0.0001,,,,-13.047329,0.6446079
9928.83101,7981200,0.001,200,-114.3351865,39905,0.0001,,,,-13.157404,0.8306931
9929.065166,7981400,0.001,200,-34.7941559,39906,0.0001,,,,-13.234393,0.87197715
9929.302972,7981600,0.001,200,-55.14647956,39907,0.0001,,,,-13.164633,0.69008225
9929.537223,7981800,0.001,200,-16.53854254,39908,0.0001,,,,-13.117206,0.6343967
9929.774393,7982000,0.001,200,-57.78894598,39909,0.0001,,,,-13.176769,0.6882209
9930.012729,7982200,0.001,200,-100.5029294,39910,0.0001,,,,-13.110785,0.681231
9930.250559,7982400,0.001,200,-69.79383558,39911,0.0001,,,,-13.050017,0.6404984
9930.4872,7982600,0.001,200,-29.62375431,39912,0.0001,,,,-13.055642,0.6359719
9930.723839,7982800,0.001,200,-67.52173325,39913,0.0001,,,,-13.066706,0.60221905
9930.959527,7983000,0.001,200,-8.535071889,39914,0.0001,,,,-13.026149,0.6208937
9931.199591,7983200,0.001,200,-112.4684173,39915,0.0001,,,,-13.060533,0.6396909
9931.438091,7983400,0.001,200,-2.277575317,39916,0.0001,,,,-13.239834,0.49552667
9931.673171,7983600,0.001,200,-48.41768367,39917,0.0001,,,,-12.893209,0.6435435
9931.909809,7983800,0.001,200,-80.84546066,39918,0.0001,,,,-13.018397,0.7453598
9932.144476,7984000,0.001,200,-19.39838711,39919,0.0001,,,,-13.056873,0.78367066
9932.379445,7984200,0.001,200,-12.79401859,39920,0.0001,,,,-12.94805,0.60504776
9932.616608,7984400,0.001,200,-80.79148234,39921,0.0001,,,,-13.086638,0.73587847
9932.855742,7984600,0.001,200,-163.3824999,39922,0.0001,,,,-13.109364,0.5557118
9933.090997,7984800,0.001,200,-59.99526638,39923,0.0001,,,,-13.142295,0.6366936
9933.326812,7985000,0.001,200,-37.43960325,39924,0.0001,,,,-13.106924,0.67136645
9933.561187,7985200,0.001,200,-39.97103246,39925,0.0001,,,,-13.02152,0.6829965
9933.798163,7985400,0.001,200,-1.996457551,39926,0.0001,,,,-13.084761,0.6347105
9934.035506,7985600,0.001,200,-81.07698971,39927,0.0001,,,,-13.180798,0.62514573
9934.273676,7985800,0.001,200,-20.01127895,39928,0.0001,,,,-13.123471,0.66682494
9934.511729,7986000,0.001,200,-65.33860032,39929,0.0001,,,,-13.109157,0.6332466
9934.747564,7986200,0.001,200,-48.03096977,39930,0.0001,,,,-13.03317,0.62878084
9934.983632,7986400,0.001,200,-99.61380756,39931,0.0001,,,,-13.006927,0.6408372
9935.219815,7986600,0.001,200,-22.64354343,39932,0.0001,,,,-13.028545,0.7467145
9935.456697,7986800,0.001,200,-20.91688096,39933,0.0001,,,,-13.041666,0.59293455
9935.690656,7987000,0.001,200,-49.28186986,39934,0.0001,,,,-13.01992,0.7309614
9935.927234,7987200,0.001,200,-153.0271184,39935,0.0001,,,,-13.05398,0.6201081
9936.163479,7987400,0.001,200,-51.25487018,39936,0.0001,,,,-12.934575,0.58017313
9936.397991,7987600,0.001,200,-33.85191709,39937,0.0001,,,,-13.103621,0.6128767
9936.633923,7987800,0.001,200,-48.37898128,39938,0.0001,,,,-12.961353,0.63006175
9936.871587,7988000,0.001,200,-60.15627469,39939,0.0001,,,,-13.102077,0.7128918
9937.107165,7988200,0.001,200,-65.38299629,39940,0.0001,,,,-12.920092,0.73412305
9937.344139,7988400,0.001,200,-44.12560163,39941,0.0001,,,,-13.147397,0.70148313
9937.579024,7988600,0.001,200,-25.35334308,39942,0.0001,,,,-12.978437,0.6328178
9937.814577,7988800,0.001,200,-30.88603942,39943,0.0001,,,,-12.946783,0.6951894
9938.049404,7989000,0.001,200,-55.10427429,39944,0.0001,,,,-12.970258,0.6088035
9938.285163,7989200,0.001,200,-113.5321039,39945,0.0001,,,,-12.966168,0.6620672
9938.522808,7989400,0.001,200,-88.78649329,39946,0.0001,,,,-13.043043,0.51981604
9938.764218,7989600,0.001,200,-29.99706484,39947,0.0001,,,,-12.871773,0.7771589
9939.00141,7989800,0.001,200,-16.1492749,39948,0.0001,,,,-12.992022,0.56765884
9939.240979,7990000,0.001,200,-23.36602742,39949,0.0001,,,,-12.895969,0.709077
9939.478818,7990200,0.001,200,-65.54975263,39950,0.0001,,,,-12.89664,0.65962875
9939.716115,7990400,0.001,200,-136.0513807,39951,0.0001,,,,-13.041232,0.7641686
9939.950793,7990600,0.001,200,-35.59038242,39952,0.0001,,,,-12.996435,0.64246947
9940.18875,7990800,0.001,200,-32.21272988,39953,0.0001,,,,-12.838639,0.5221277
9940.427684,7991000,0.001,200,-49.42367132,39954,0.0001,,,,-12.985731,0.60805017
9940.663145,7991200,0.001,200,-58.32537624,39955,0.0001,,,,-12.921323,0.6555629
9940.899189,7991400,0.001,200,-72.45000194,39956,0.0001,,,,-13.067753,0.6965463
9941.134522,7991600,0.001,200,-57.18729962,39957,0.0001,,,,-12.910611,0.77555925
9941.372267,7991800,0.001,200,-23.08673969,39958,0.0001,,,,-12.95277,0.61692214
9941.609017,7992000,0.001,200,-65.8211078,39959,0.0001,,,,-12.9643545,0.62109995
9941.844404,7992200,0.001,200,-16.06893776,39960,0.0001,,,,-13.033875,0.70959
9942.081032,7992400,0.001,200,-85.61331373,39961,0.0001,,,,-12.84676,0.71232855
9942.314679,7992600,0.001,200,-31.61614024,39962,0.0001,,,,-12.949672,0.6206428
9942.548947,7992800,0.001,200,-60.39846734,39963,0.0001,,,,-12.839145,0.700277
9942.785031,7993000,0.001,200,-24.23126048,39964,0.0001,,,,-12.954456,0.74717295
9943.01994,7993200,0.001,200,-29.68563085,39965,0.0001,,,,-13.077558,0.6006179
9943.251961,7993400,0.001,200,-50.59232243,39966,0.0001,,,,-12.963902,0.53171736
9943.486819,7993600,0.001,200,-46.79877827,39967,0.0001,,,,-12.837454,0.6567832
9943.722437,7993800,0.001,200,-65.20828579,39968,0.0001,,,,-12.813442,0.71663254
9943.958481,7994000,0.001,200,-27.95070317,39969,0.0001,,,,-12.780932,0.60885763
9944.193696,7994200,0.001,200,-7.996986369,39970,0.0001,,,,-12.831073,0.56635606
9944.427798,7994400,0.001,200,-28.94192904,39971,0.0001,,,,-13.020042,0.5490215
9944.66054,7994600,0.001,200,-79.55644456,39972,0.0001,,,,-12.939082,0.57585096
9944.896052,7994800,0.001,200,-85.49020399,39973,0.0001,,,,-12.871581,0.67700505
9945.1319,7995000,0.001,200,-90.43579006,39974,0.0001,,,,-12.886092,0.64300543
9945.367914,7995200,0.001,200,-75.47072881,39975,0.0001,,,,-12.910714,0.75510484
9945.601868,7995400,0.001,200,-68.13049774,39976,0.0001,,,,-12.849448,0.6151827
9945.836776,7995600,0.001,200,-104.6709309,39977,0.0001,,,,-12.989302,0.56765974
9946.073718,7995800,0.001,200,-14.19698209,39978,0.0001,,,,-12.933301,0.61773497
9946.307991,7996000,0.001,200,-107.6636957,39979,0.0001,,,,-12.878546,0.65960795
9946.542056,7996200,0.001,200,-51.91734966,39980,0.0001,,,,-12.6874,0.6647834
9946.776652,7996400,0.001,200,-63.75232346,39981,0.0001,,,,-12.767869,0.5909263
9947.010165,7996600,0.001,200,2.568663687,39982,0.0001,,,,-12.846905,0.7331176
9947.244567,7996800,0.001,200,-10.8409347,39983,0.0001,,,,-12.823666,0.756858
9947.479872,7997000,0.001,200,-32.51329965,39984,0.0001,,,,-12.84875,0.5952293
9947.713308,7997200,0.001,200,-152.8418852,39985,0.0001,,,,-12.850194,0.82836336
9947.948653,7997400,0.001,200,-64.70891651,39986,0.0001,,,,-12.7819,0.654016
9948.184398,7997600,0.001,200,-104.9366006,39987,0.0001,,,,-12.71571,0.61747694
9948.417679,7997800,0.001,200,-69.47680872,39988,0.0001,,,,-12.715143,0.5903228
9948.653131,7998000,0.001,200,-6.452932541,39989,0.0001,,,,-12.824567,0.50352556
9948.888246,7998200,0.001,200,-24.06009982,39990,0.0001,,,,-12.905082,0.62340367
9949.126332,7998400,0.001,200,-45.08046014,39991,0.0001,,,,-12.826115,0.72865176
9949.360951,7998600,0.001,200,3.150936182,39992,0.0001,,,,-12.739611,0.7020668
9949.595713,7998800,0.001,200,-13.84095691,39993,0.0001,,,,-12.676053,0.67215955
9949.831278,7999000,0.001,200,-21.29100075,39994,0.0001,,,,-12.6963625,0.7506262
9950.066884,7999200,0.001,200,-215.4371852,39995,0.0001,,,,-12.723296,0.77214944
9950.306049,7999400,0.001,200,-35.91248557,39996,0.0001,,,,-12.754608,0.63814896
9950.542914,7999600,0.001,200,7.023272631,39997,0.0001,,,,-12.689206,0.6881518
9950.779131,7999800,0.001,200,-3.315740017,39998,0.0001,,,,-12.637596,0.6831512
9951.015475,8000000,0.001,200,-49.78435156,39999,0.0001,,,,-12.747332,0.63088906
9951.252636,8000200,0.001,200,-65.71789866,40000,0.0001,,,,-12.750784,0.70365816
,8000200,,,,40000,,0.030717117,0.04,31.12,,
9954.238228,8000400,0.001,200,-36.11177766,40001,0.0001,,,,-12.753059,0.6752374
9954.474516,8000600,0.001,200,-72.22695315,40002,0.0001,,,,-12.686542,0.6714154
9954.708076,8000800,0.001,200,-78.42335423,40003,0.0001,,,,-12.761065,0.5356995
9954.942697,8001000,0.001,200,-30.8120315,40004,0.0001,,,,-12.725681,0.8382318
9955.177948,8001200,0.001,200,-36.70688821,40005,0.0001,,,,-12.6305685,0.6793776
9955.414542,8001400,0.001,200,-102.1337631,40006,0.0001,,,,-12.877035,0.7367158
9955.648795,8001600,0.001,200,-12.89696294,40007,0.0001,,,,-12.757491,0.5663708
9955.883116,8001800,0.001,200,-33.32608217,40008,0.0001,,,,-12.826724,0.7675411
9956.117475,8002000,0.001,200,-31.62149192,40009,0.0001,,,,-12.703242,0.7535543
9956.355805,8002200,0.001,200,-71.23509427,40010,0.0001,,,,-12.813805,0.71576416
9956.592288,8002400,0.001,200,-50.42870608,40011,0.0001,,,,-12.79743,0.64829016
9956.825324,8002600,0.001,200,-49.67657952,40012,0.0001,,,,-12.74669,0.730841
9957.058742,8002800,0.001,200,4.898503829,40013,0.0001,,,,-12.609544,0.56406814
9957.301323,8003000,0.001,200,-26.3768384,40014,0.0001,,,,-12.52627,0.6179363
9957.535834,8003200,0.001,200,-0.279970148,40015,0.0001,,,,-12.708859,0.64421874
9957.772736,8003400,0.001,200,-11.42471846,40016,0.0001,,,,-12.635541,0.63228995
9958.007865,8003600,0.001,200,-28.8848927,40017,0.0001,,,,-12.813678,0.7900741
9958.243216,8003800,0.001,200,-49.50638255,40018,0.0001,,,,-12.713877,0.6518095
9958.478274,8004000,0.001,200,-97.25270973,40019,0.0001,,,,-12.737251,0.55554694
9958.713463,8004200,0.001,200,-36.61538525,40020,0.0001,,,,-12.643214,0.6022432
9958.948742,8004400,0.001,200,-4.029181669,40021,0.0001,,,,-12.668241,0.54836446
9959.186273,8004600,0.001,200,-66.28365833,40022,0.0001,,,,-12.710672,0.67928725
9959.420316,8004800,0.001,200,-1.974611367,40023,0.0001,,,,-12.689736,0.8668572
9959.656239,8005000,0.001,200,-53.57660699,40024,0.0001,,,,-12.626193,0.7119456
9959.893021,8005200,0.001,200,-112.9150806,40025,0.0001,,,,-12.574022,0.8129189
9960.127504,8005400,0.001,200,-82.29097653,40026,0.0001,,,,-12.645758,0.6722274
9960.366017,8005600,0.001,200,-49.88232174,40027,0.0001,,,,-12.697697,0.53302103
9960.600974,8005800,0.001,200,-1.920735038,40028,0.0001,,,,-12.555358,0.59517896
9960.837915,8006000,0.001,200,-150.7253398,40029,0.0001,,,,-12.645983,0.5943701
9961.073936,8006200,0.001,200,-17.15645533,40030,0.0001,,,,-12.590504,0.71840864
9961.308658,8006400,0.001,200,-50.52804015,40031,0.0001,,,,-12.563578,0.5762271
9961.544079,8006600,0.001,200,-23.8618365,40032,0.0001,,,,-12.720953,0.65704584
9961.780205,8006800,0.001,200,-150.9341477,40033,0.0001,,,,-12.528225,0.69301903
9962.015543,8007000,0.001,200,-29.64572572,40034,0.0001,,,,-12.713602,0.6990379
9962.250922,8007200,0.001,200,-39.78857757,40035,0.0001,,,,-12.681192,0.6307191
9962.485871,8007400,0.001,200,-58.23702537,40036,0.0001,,,,-12.550907,0.76238847
9962.724188,8007600,0.001,200,-2.570239249,40037,0.0001,,,,-12.567704,0.85521126
9962.958537,8007800,0.001,200,-18.72602595,40038,0.0001,,,,-12.568163,0.65960634
9963.194477,8008000,0.001,200,-50.17184847,40039,0.0001,,,,-12.491351,0.68317926
